,point_diff,season,neutral,elo1_pre,elo2_pre,team1_last10,team2_last10
62578,9.0,2015,0,1683.1669,1536.9955,0.9,0.4
62579,5.0,2015,0,1435.035,1451.0531,0.2,0.5
62580,1.0,2015,0,1316.6316,1464.7449,0.2,0.4
62581,-11.0,2015,0,1532.2808,1565.5664,0.7,0.6
62582,-16.0,2015,0,1580.7095,1429.7872,0.7,0.3
62583,14.0,2015,0,1719.9448,1614.1436,0.7,0.6
62584,-10.0,2015,0,1451.6587,1651.9979,0.5,0.9
62585,-23.0,2015,0,1389.4404,1608.9706,0.1,0.5
62586,21.0,2015,0,1609.7616,1566.5461,0.2,0.6
62587,7.0,2015,0,1491.6859,1533.8219,0.7,0.4
62588,11.0,2015,0,1538.9731,1659.5035,1.0,0.7
62589,6.0,2015,0,1613.0773,1542.7738,0.7,0.7
62590,1.0,2015,0,1321.4137,1658.9047,0.1,0.9
62591,10.0,2015,0,1446.0225,1426.7677,0.4,0.1
62592,6.0,2015,0,1303.9515,1362.9265,0.0,0.1
62593,7.0,2015,0,1557.2761,1444.7520000000002,0.5,0.5
62594,13.0,2015,0,1628.3538,1459.9628,0.8,0.5
62595,4.0,2015,0,1458.2518,1328.6831,0.4,0.5
62596,16.0,2015,0,1552.2449,1647.6476,0.7,0.7
62597,-3.0,2015,0,1579.4052,1518.442,0.6,0.7
62598,4.0,2015,0,1440.0657,1550.8291,0.3,1.0
62599,8.0,2015,0,1686.3405,1725.1178,0.9,0.8
62600,11.0,2015,0,1406.2278,1297.152,0.5,0.3
62601,3.0,2015,0,1539.0604,1410.5831,0.6,0.6
62602,8.0,2015,0,1292.7966,1498.3995,0.3,0.7
62603,-14.0,2015,0,1326.433,1717.9720000000002,0.5,0.7
62604,12.0,2015,0,1441.4827,1378.4089,0.4,0.1
62605,37.0,2015,0,1527.1083,1460.5020000000002,0.3,0.5
62606,-35.0,2015,0,1527.636,1536.6299,0.7,0.4
62607,10.0,2015,0,1620.0021,1619.0316,0.5,0.3
62608,-1.0,2015,0,1310.5586,1569.7904,0.1,0.4
62609,-11.0,2015,0,1452.3663,1329.3668,0.4,0.1
62610,-11.0,2015,0,1616.7906,1612.1442,0.7,0.3
62611,2.0,2015,0,1372.6208,1560.5454,0.1,0.5
62612,-1.0,2015,0,1485.5576,1446.6426,0.7,0.4
62613,23.0,2015,0,1570.2112,1633.8258,0.5,0.6
62614,15.0,2015,0,1544.2522,1356.3195,0.9,0.1
62615,5.0,2015,0,1566.0667,1631.9006,0.7,0.8
62616,6.0,2015,0,1650.9515,1693.4862,0.9,0.9
62617,-4.0,2015,0,1494.4755,1447.2708,0.7,0.5
62618,-17.0,2015,0,1626.8895,1618.1006,0.5,0.5
62619,6.0,2015,0,1541.0609,1448.0321,0.7,0.4
62620,-12.0,2015,0,1350.3569,1687.3051,0.2,0.8
62621,16.0,2015,0,1539.5781,1308.5104,0.3,0.1
62622,-2.0,2015,0,1452.9169,1625.7219,0.5,0.7
62623,-5.0,2015,0,1305.6385,1721.2537,0.4,0.7
62624,-10.0,2015,0,1420.4238,1585.9364,0.1,0.5
62625,14.0,2015,0,1456.4159,1323.1514,0.4,0.5
62626,18.0,2015,0,1571.8386,1379.1062,0.5,0.2
62627,-28.0,2015,0,1479.2833,1431.3762,0.6,0.4
62628,9.0,2015,0,1657.1327,1444.7144,1.0,0.4
62629,-9.0,2015,0,1554.0601,1601.2593,0.4,0.7
62630,-10.0,2015,0,1352.8156,1412.4008,0.1,0.1
62631,-17.0,2015,0,1464.4424,1629.3448,0.4,0.7
62632,-13.0,2015,0,1484.4392,1449.2939,0.6,0.5
62633,16.0,2015,0,1593.9595,1659.345,0.5,1.0
62634,15.0,2015,0,1639.01,1612.9552,0.5,0.7
62635,6.0,2015,0,1305.6326,1318.6628,0.1,0.4
62636,8.0,2015,0,1544.3787,1375.2456,0.8,0.2
62637,16.0,2015,0,1627.6755,1340.8494,0.3,0.1
62638,20.0,2015,0,1547.7561,1460.9044,0.9,0.5
62639,-3.0,2015,0,1346.3739,1722.8248,0.2,0.7
62640,2.0,2015,0,1572.2454,1542.4559,0.8,0.4
62641,5.0,2015,0,1605.9801,1457.307,0.5,0.6
62642,1.0,2015,0,1408.5826,1691.2881,0.5,0.8
62643,15.0,2015,0,1575.6992,1555.0049,0.6,0.9
62644,15.0,2015,0,1606.2809,1608.2443,0.6,0.6
62645,4.0,2015,0,1646.9878,1640.6979999999999,0.5,0.7
62646,-38.0,2015,0,1539.6417,1546.8285,0.4,0.8
62647,-9.0,2015,0,1338.7585,1442.5021,0.1,0.3
62648,-24.0,2015,0,1313.2059,1453.6556,0.3,0.5
62649,11.0,2015,0,1311.0895,1465.6115,0.2,0.5
62650,8.0,2015,0,1372.6279,1415.5992,0.2,0.4
62651,8.0,2015,0,1546.9963,1424.3669,0.8,0.2
62652,11.0,2015,0,1724.374,1636.5988,0.7,0.7
62653,11.0,2015,0,1599.192,1604.9774,0.6,0.7
62654,-25.0,2015,0,1684.2715,1575.0596,0.8,0.8
62655,9.0,2015,0,1453.0892,1583.8756,0.4,0.6
62656,16.0,2015,0,1455.0428,1629.7664,0.5,0.4
62657,2.0,2015,0,1344.8247,1542.3641,0.2,0.3
62658,-11.0,2015,0,1304.0674,1468.1217,0.4,0.6
62659,5.0,2015,0,1573.014,1535.6895,0.5,0.3
62660,22.0,2015,0,1597.4484,1610.4866,0.6,0.8
62661,-14.0,2015,0,1469.6034,1452.3058,0.5,0.4
62662,27.0,2015,0,1651.0870000000002,1379.8984,0.5,0.3
62663,-7.0,2015,0,1446.2172,1615.3331,0.5,0.7
62664,6.0,2015,0,1476.6868,1729.2245,0.7,0.7
62665,25.0,2015,0,1621.7399,1421.0178,0.7,0.2
62666,-18.0,2015,0,1297.2582,1582.2587,0.2,0.8
62667,17.0,2015,0,1463.9508,1504.2115,0.5,0.3
62668,5.0,2015,0,1324.3951,1295.5023,0.3,0.4
62669,7.0,2015,0,1329.1583,1408.3287,0.1,0.4
62670,11.0,2015,0,1606.7211,1439.8104,0.7,0.4
62671,-6.0,2015,0,1611.6467,1647.0236,0.4,0.9
62672,-11.0,2015,0,1550.3455,1648.8445,0.9,0.7
62673,3.0,2015,0,1471.1172,1598.1295,0.4,0.7
62674,11.0,2015,0,1450.7920000000001,1291.3866,0.4,0.4
62675,9.0,2015,0,1473.1625,1631.7483,0.5,0.6
62676,-28.0,2015,0,1416.3678,1452.1023,0.2,0.4
62677,11.0,2015,0,1609.8054,1351.4994,0.6,0.3
62678,16.0,2015,0,1576.9714,1539.2732,0.6,0.8
62679,-5.0,2015,0,1531.7321,1400.5493,0.3,0.3
62680,-3.0,2015,0,1654.3855,1656.6772,0.5,0.9
62681,-9.0,2015,0,1475.5499,1589.0610000000001,0.6,0.8
62682,7.0,2015,0,1609.9341,1591.9720000000002,0.7,0.6
62683,-7.0,2015,0,1492.6124,1716.7808,0.2,0.7
62684,13.0,2015,0,1626.3899,1489.1305,0.8,0.7
62685,-3.0,2015,0,1485.0809,1336.9377,0.6,0.2
62686,-12.0,2015,0,1584.8634,1436.5974,0.6,0.4
62687,6.0,2015,0,1477.2747,1478.0378,0.5,0.5
62688,20.0,2015,0,1349.5688,1487.5839999999998,0.2,0.2
62689,17.0,2015,0,1659.9167,1615.1073,0.7,0.7
62690,-14.0,2015,0,1390.4323,1518.0731,0.1,0.2
62691,12.0,2015,0,1376.6,1664.4039,0.3,0.9
62692,16.0,2015,0,1601.993,1619.8298,0.3,0.5
62693,-3.0,2015,0,1328.5109,1454.1375,0.4,0.5
62694,16.0,2015,0,1531.3812,1288.0411,0.7,0.3
62695,21.0,2015,0,1414.2083,1290.4558,0.4,0.2
62696,5.0,2015,0,1611.736,1646.6588,0.6,0.5
62697,11.0,2015,0,1598.3165,1721.8092,0.8,0.8
62698,4.0,2015,0,1529.6576,1630.5771,0.2,0.9
62699,-6.0,2015,0,1466.2944,1284.2406,0.6,0.1
62700,8.0,2015,0,1285.3566,1468.8488,0.2,0.2
62701,8.0,2015,0,1348.1912,1534.0658,0.3,0.7
62702,-11.0,2015,0,1397.0499,1609.701,0.4,0.4
62703,3.0,2015,0,1612.1218,1624.2313,0.4,0.8
62704,-22.0,2015,0,1378.8478,1473.8275,0.1,0.6
62705,7.0,2015,0,1561.4348,1368.3041,0.6,0.3
62706,4.0,2015,0,1617.1866,1472.8662,0.6,0.5
62707,8.0,2015,0,1420.4235,1460.026,0.5,0.4
62708,-18.0,2015,0,1643.954,1641.2081,0.8,0.4
62709,7.0,2015,0,1667.8687,1323.4359,0.7,0.4
62710,7.0,2015,0,1484.9432,1610.2965,0.7,0.8
62711,-24.0,2015,0,1586.7988,1709.8292,0.5,0.7
62712,2.0,2015,0,1482.4463,1459.2124,0.5,0.6
62713,-10.0,2015,0,1607.1555,1470.7839,0.6,0.5
62714,-4.0,2015,0,1366.1763,1622.5902,0.3,0.7
62715,4.0,2015,0,1456.8256,1449.6119,0.2,0.5
62716,7.0,2015,0,1491.6624,1521.955,0.6,0.6
62717,-27.0,2015,0,1536.0034,1616.6371,0.3,0.5
62718,-2.0,2015,0,1456.3119,1668.7607,0.5,0.7
62719,5.0,2015,0,1300.9231,1569.7239,0.2,0.4
62720,-11.0,2015,0,1390.1139,1616.0513,0.3,0.5
62721,-7.0,2015,0,1360.3020000000001,1620.3019,0.3,0.7
62722,20.0,2015,0,1494.1556,1297.3798,0.7,0.3
62723,-5.0,2015,0,1427.5938,1726.9042,0.6,0.7
62724,2.0,2015,0,1619.2689,1601.0841,0.7,0.7
62725,-7.0,2015,0,1361.0129,1485.3468,0.1,0.5
62726,-15.0,2015,0,1322.5438,1452.8557,0.4,0.4
62727,-10.0,2015,0,1563.5626,1662.5719,0.7,0.5
62728,-5.0,2015,0,1362.9276,1672.9873,0.3,0.6
62729,2.0,2015,0,1491.1542,1729.8295,0.5,0.7
62730,17.0,2015,0,1453.2655,1514.2789,0.5,0.3
62731,-11.0,2015,0,1293.3192,1557.9191,0.3,0.4
62732,9.0,2015,0,1586.7853,1493.0219,0.6,0.6
62733,-38.0,2015,0,1312.7279,1383.5856,0.2,0.3
62734,5.0,2015,0,1553.1472,1460.9078,0.7,0.3
62735,1.0,2015,0,1464.8566,1356.0547,0.4,0.3
62736,11.0,2015,0,1353.3379,1515.5642,0.1,0.5
62737,31.0,2015,0,1598.116,1424.6685,0.6,0.5
62738,-11.0,2015,0,1625.8389,1498.0531,0.7,0.6
62739,8.0,2015,0,1671.8071,1622.2371,0.8,0.7
62740,27.0,2015,0,1638.3616,1412.4467,0.5,0.4
62741,-8.0,2015,0,1563.356,1604.4232,0.5,0.7
62742,-2.0,2015,0,1617.4182,1604.6254,0.6,0.6
62743,9.0,2015,0,1722.3337,1501.9224,0.7,0.5
62744,6.0,2015,0,1465.8827,1354.4537,0.5,0.4
62745,-5.0,2015,0,1310.5430000000001,1501.6617,0.4,0.3
62746,1.0,2015,0,1418.3612,1519.2666,0.4,0.7
62747,-24.0,2015,0,1498.6499,1466.4575,0.5,0.3
62748,3.0,2015,0,1488.861,1445.5297,0.5,0.4
62749,5.0,2015,0,1624.5492,1287.8823,0.8,0.2
62750,-15.0,2015,0,1360.1581,1366.9797,0.3,0.2
62751,-5.0,2015,0,1675.7568,1622.5796,0.7,0.6
62752,23.0,2015,0,1498.2162,1283.8668,0.8,0.2
62753,3.0,2015,0,1556.1786,1625.3306,0.7,0.8
62754,19.0,2015,0,1633.9231,1590.9462,0.7,0.6
62755,7.0,2015,0,1611.6025,1351.4318,0.6,0.4
62756,-6.0,2015,0,1491.9172,1422.4166,0.6,0.3
62757,15.0,2015,0,1724.4493,1582.2897,0.7,0.5
62758,9.0,2015,0,1494.8438,1552.2264,0.3,0.4
62759,9.0,2015,0,1642.6309,1385.3383,0.5,0.3
62760,2.0,2015,0,1457.8765,1468.9047,0.3,0.6
62761,10.0,2015,0,1610.441,1442.4734,0.6,0.4
62762,14.0,2015,0,1502.2787,1561.1514,0.8,0.7
62763,9.0,2015,0,1676.626,1615.5527,0.8,0.7
62764,-6.0,2015,0,1287.101,1515.2112,0.2,0.8
62765,-8.0,2015,0,1470.2637,1506.5392,0.4,0.3
62766,5.0,2015,0,1305.6655,1408.1774,0.4,0.4
62767,8.0,2015,0,1282.5621,1681.5149,0.1,0.8
62768,-14.0,2015,0,1383.6218,1613.4519,0.3,0.6
62769,5.0,2015,0,1465.5244,1401.0748,0.5,0.3
62770,6.0,2015,0,1478.9233,1613.0618,0.6,0.6
62771,6.0,2015,0,1499.8068,1461.2567,0.4,0.3
62772,8.0,2015,0,1341.7996,1642.5796,0.3,0.7
62773,-6.0,2015,0,1279.8043,1513.2635,0.2,0.8
62774,10.0,2015,0,1610.6638,1517.8416,0.6,0.4
62775,-7.0,2015,0,1439.4625,1503.1078,0.3,0.4
62776,5.0,2015,0,1312.7681,1435.4105,0.4,0.4
62777,8.0,2015,0,1728.9331,1664.4133,0.7,0.7
62778,-7.0,2015,0,1458.9613,1519.75,0.4,0.8
62779,11.0,2015,0,1644.3473,1550.1665,0.6,0.6
62780,-7.0,2015,0,1349.9725,1577.8059,0.4,0.5
62781,4.0,2015,0,1620.3578,1543.9624,0.7,0.3
62782,-10.0,2015,0,1545.4694,1604.3333,0.5,0.5
62783,-26.0,2015,0,1512.6759,1456.9332,0.5,0.2
62784,28.0,2015,0,1376.1323,1275.3767,0.2,0.2
62785,25.0,2015,0,1661.2701,1397.5975,0.8,0.3
62786,13.0,2015,0,1659.9286,1358.2533,0.6,0.3
62787,-18.0,2015,0,1513.3844,1733.4178,0.4,0.7
62788,-11.0,2015,0,1504.1302,1487.6519,0.4,0.7
62789,-10.0,2015,0,1469.0017,1427.7769,0.6,0.4
62790,5.0,2015,0,1529.4113,1266.7943,0.8,0.2
62791,32.0,2015,0,1517.6912,1320.4017,0.8,0.5
62792,10.0,2015,0,1649.0444,1541.0148,0.6,0.2
62793,-33.0,2015,0,1582.7502,1615.121,0.5,0.7
62794,8.0,2015,0,1345.0282,1429.8944,0.4,0.3
62795,-20.0,2015,0,1449.3,1503.7197,0.4,0.8
62796,6.0,2015,0,1488.0624,1314.7363,0.3,0.5
62797,-7.0,2015,0,1480.681,1394.3383,0.5,0.3
62798,-9.0,2015,0,1302.8069,1533.4741,0.2,0.5
62799,13.0,2015,0,1384.7147,1664.5294,0.3,0.8
62800,3.0,2015,0,1443.986,1616.3285,0.5,0.6
62801,9.0,2015,0,1504.1068,1356.582,0.4,0.3
62802,7.0,2015,0,1742.6954,1421.3142,0.7,0.2
62803,5.0,2015,0,1626.1259,1620.9414,0.7,0.7
62804,-12.0,2015,0,1623.3054,1661.5999,0.7,0.6
62805,6.0,2015,0,1452.7926,1430.0823,0.5,0.4
62806,20.0,2015,0,1488.9281,1609.1764,0.3,0.5
62807,18.0,2015,0,1530.6149,1616.3575,0.9,0.7
62808,6.0,2015,0,1523.3566,1490.2418,0.9,0.3
62809,-3.0,2015,0,1653.1711,1644.6669,0.6,0.7
62810,-7.0,2015,0,1353.6084,1265.5907,0.5,0.2
62811,-9.0,2015,0,1507.2577,1643.4084,0.5,0.7
62812,10.0,2015,0,1465.9479,1539.1202,0.5,0.5
62813,7.0,2015,0,1297.1608,1409.0714,0.2,0.3
62814,30.0,2015,0,1553.2043,1675.9917,0.5,0.6
62815,14.0,2015,0,1608.9136,1353.4312,0.6,0.3
62816,11.0,2015,0,1405.8357,1743.7177,0.4,0.8
62817,10.0,2015,0,1536.8881,1457.4456,0.1,0.6
62818,19.0,2015,0,1630.7097,1420.2920000000001,0.7,0.2
62819,7.0,2015,0,1451.1381,1312.5569,0.6,0.4
62820,-7.0,2015,0,1305.9456,1425.4293,0.3,0.3
62821,13.0,2015,0,1591.5571,1485.8071,0.4,0.3
62822,31.0,2015,0,1722.0327,1280.3832,0.7,0.3
62823,3.0,2015,0,1545.056,1416.6588,0.9,0.1
62824,-4.0,2015,0,1527.7913,1453.9932,0.9,0.6
62825,16.0,2015,0,1506.5474,1400.2866,0.4,0.3
62826,-16.0,2015,0,1541.6526,1634.3429,0.2,0.7
62827,-5.0,2015,0,1338.8159,1651.8879,0.5,0.8
62828,-2.0,2015,0,1652.2621,1601.9164,0.5,0.6
62829,9.0,2015,0,1611.2052,1529.7437,0.6,0.4
62830,13.0,2015,0,1498.7783,1279.0592,0.5,0.3
62831,-15.0,2015,0,1309.7018,1652.641,0.3,0.7
62832,-7.0,2015,0,1522.9375,1427.5206,0.8,0.5
62833,26.0,2015,0,1645.1970000000001,1351.1395,0.6,0.2
62834,8.0,2015,0,1512.1885,1648.7816,0.5,0.8
62835,-16.0,2015,0,1348.3278,1433.2489,0.2,0.3
62836,28.0,2015,0,1547.0574,1475.3245,0.9,0.6
62837,-19.0,2015,0,1517.0497,1527.2139,0.8,0.2
62838,4.0,2015,0,1576.934,1615.6298,0.5,0.6
62839,19.0,2015,0,1464.7347,1298.126,0.6,0.3
62840,11.0,2015,0,1596.4865,1442.5758,0.5,0.6
62841,-7.0,2015,0,1394.6455,1654.6151,0.2,0.8
62842,14.0,2015,0,1452.681,1657.1063,0.5,0.7
62843,3.0,2015,0,1723.3567,1336.0887,0.8,0.4
62844,13.0,2015,0,1609.6476,1305.2365,0.6,0.2
62845,10.0,2015,0,1414.6575,1599.9318,0.0,0.6
62846,1.0,2015,0,1507.8823,1480.8778,0.7,0.3
62847,7.0,2015,0,1644.5309,1465.4064,0.5,0.5
62848,4.0,2015,0,1276.3857,1648.0088,0.3,0.7
62849,17.0,2015,0,1525.3191,1495.7092,0.4,0.7
62850,25.0,2015,0,1638.9767,1448.0963,0.6,0.4
62851,-11.0,2015,0,1478.4932,1634.6464,0.3,0.7
62852,19.0,2015,0,1723.8157,1658.8629999999998,0.8,0.8
62853,4.0,2015,0,1470.8107,1638.4470000000001,0.5,0.8
62854,4.0,2015,0,1610.6539,1469.355,0.5,0.6
62855,5.0,2015,0,1581.9098,1303.5917,0.5,0.2
62856,-11.0,2015,0,1390.3976,1646.8284,0.2,0.6
62857,5.0,2015,0,1548.5543,1333.4803,0.3,0.1
62858,11.0,2015,0,1293.5057,1428.4747,0.3,0.1
62859,-4.0,2015,0,1556.9755,1522.5231,1.0,0.6
62860,-7.0,2015,0,1335.6298,1547.2756,0.3,0.9
62861,10.0,2015,0,1611.2924,1439.1305,0.6,0.6
62862,2.0,2015,0,1501.4518,1510.267,0.5,0.6
62863,-3.0,2015,0,1289.7482,1331.9044,0.3,0.1
62864,14.0,2015,0,1652.484,1532.2229,0.6,0.7
62865,16.0,2015,0,1305.9703,1282.9193,0.3,0.2
62866,3.0,2015,0,1643.8861,1487.1711,0.7,0.7
62867,16.0,2015,0,1731.6075,1506.9191,0.8,0.5
62868,7.0,2015,0,1302.4922,1630.4755,0.2,0.7
62869,17.0,2015,0,1478.7822,1436.1871,0.6,0.6
62870,12.0,2015,0,1643.4958,1467.2391,0.8,0.6
62871,2.0,2015,0,1443.1869,1469.6437,0.4,0.3
62872,-11.0,2015,0,1583.0093,1586.1145,0.5,0.5
62873,8.0,2015,0,1612.7698,1651.0712,0.6,0.7
62874,16.0,2015,0,1533.8572,1550.1302,0.4,0.4
62875,10.0,2015,0,1384.7419,1463.1089,0.2,0.5
62876,11.0,2015,0,1601.2964,1614.2612,0.6,0.6
62877,-15.0,2015,0,1614.2357,1504.7997,0.6,0.5
62878,15.0,2015,0,1734.5906,1552.5989,0.9,0.9
62879,-12.0,2015,0,1485.4479999999999,1446.7985,0.6,0.4
62880,16.0,2015,0,1416.0101,1543.9181,0.1,0.5
62881,-18.0,2015,0,1466.0321,1645.6093,0.3,0.8
62882,18.0,2015,0,1619.9015,1486.8176,0.7,0.7
62883,-19.0,2015,0,1643.9395,1646.7236,0.6,0.8
62884,-8.0,2015,0,1464.0114,1431.5424,0.6,0.2
62885,14.0,2015,0,1330.3065,1314.4166,0.2,0.4
62886,6.0,2015,0,1529.691,1567.8274,0.6,0.5
62887,-11.0,2015,0,1338.7333,1453.5422,0.2,0.4
62888,7.0,2015,0,1657.2869,1503.9360000000001,0.6,0.4
62889,23.0,2015,0,1394.3086,1527.42,0.2,0.7
62890,17.0,2015,0,1540.0693,1274.473,0.4,0.2
62891,-19.0,2015,0,1318.7064,1428.1517,0.3,0.5
62892,-21.0,2015,0,1272.0103,1609.0647,0.2,0.6
62893,-19.0,2015,0,1464.8486,1450.161,0.4,0.6
62894,12.0,2015,0,1528.3859,1463.9611,0.4,0.5
62895,-2.0,2015,0,1548.9791,1328.3145,0.8,0.2
62896,31.0,2015,0,1738.2103,1507.0967,0.9,0.6
62897,-10.0,2015,0,1467.3978,1589.3444,0.5,0.5
62898,10.0,2015,0,1625.2217,1338.2903,0.7,0.3
62899,4.0,2015,0,1445.3927,1542.5321,0.3,0.4
62900,1.0,2015,0,1414.632,1306.4329,0.3,0.4
62901,1.0,2015,0,1454.9366,1481.4974,0.3,0.6
62902,-14.0,2015,0,1606.4929,1742.793,0.5,0.9
62903,7.0,2015,0,1561.7576,1668.5397,0.5,0.8
62904,-3.0,2015,0,1458.2108,1441.8984,0.4,0.4
62905,-12.0,2015,0,1303.4434,1622.1234,0.3,0.5
62906,-3.0,2015,0,1537.7533,1595.2953,0.7,0.4
62907,-22.0,2015,0,1614.8627,1656.7047,0.6,0.8
62908,39.0,2015,0,1659.9159,1626.7642,0.7,0.7
62909,-14.0,2015,0,1443.4148,1304.8269,0.5,0.5
62910,-7.0,2015,0,1473.1112,1478.475,0.6,0.6
62911,-2.0,2015,0,1502.514,1457.8428,0.6,0.4
62912,-2.0,2015,0,1339.5403,1336.7478,0.3,0.2
62913,-31.0,2015,0,1266.2123,1659.9270000000001,0.2,0.6
62914,-2.0,2015,0,1501.2959,1598.8994,0.4,0.6
62915,-13.0,2015,0,1536.2742,1534.1361,0.4,0.4
62916,-9.0,2015,0,1535.7609,1416.2379,0.7,0.3
62917,4.0,2015,0,1457.9591,1465.4594,0.3,0.4
62918,8.0,2015,0,1450.0525,1678.115,0.5,0.8
62919,-23.0,2015,0,1593.4524,1753.9906,0.6,0.9
62920,-4.0,2015,0,1260.5667,1461.5897,0.2,0.6
62921,11.0,2015,0,1519.1178,1343.5264,0.4,0.3
62922,10.0,2015,0,1603.7739,1332.7617,0.7,0.2
62923,16.0,2015,0,1418.0474,1531.2625,0.5,0.6
62924,3.0,2015,0,1494.8975,1450.0568,0.5,0.3
62925,14.0,2015,0,1496.4214,1434.6494,0.3,0.4
62926,-6.0,2015,0,1517.3494,1601.7861,0.6,0.4
62927,-21.0,2015,0,1330.1943,1665.5728,0.6,0.7
62928,-14.0,2015,0,1299.0625,1451.6506,0.2,0.4
62929,18.0,2015,0,1675.1212,1570.3813,0.7,0.5
62930,13.0,2015,0,1626.5043,1489.9965,0.5,0.7
62931,6.0,2015,0,1609.9669,1432.7964,0.5,0.6
62932,15.0,2015,0,1447.0222,1630.7081,0.2,0.6
62933,31.0,2015,0,1551.2925,1256.3702,0.5,0.2
62934,5.0,2015,0,1516.5134,1611.5588,0.5,0.7
62935,-13.0,2015,0,1462.316,1768.2515,0.3,0.9
62936,5.0,2015,0,1461.1024,1564.2224,0.3,0.5
62937,14.0,2015,0,1681.2802,1579.1915,0.7,0.5
62938,7.0,2015,0,1485.7926,1462.139,0.6,0.5
62939,1.0,2015,0,1664.4309,1324.3451,0.8,0.5
62940,-8.0,2015,0,1497.932,1605.4652,0.6,0.7
62941,8.0,2015,0,1463.7366,1340.4608,0.6,0.3
62942,-12.0,2015,0,1509.1686,1604.6492,0.5,0.6
62943,22.0,2015,0,1502.8595,1331.0704,0.4,0.2
62944,-13.0,2015,0,1465.7861,1671.422,0.6,0.8
62945,3.0,2015,0,1522.1833,1614.2944,0.5,0.7
62946,14.0,2015,0,1573.9199,1428.2113,0.5,0.4
62947,23.0,2015,0,1612.1013,1497.3383,0.5,0.5
62948,13.0,2015,0,1612.8688,1457.3914,0.5,0.3
62949,-2.0,2015,0,1323.9053,1337.1229,0.6,0.3
62950,-20.0,2015,0,1326.0941,1523.4231,0.2,0.5
62951,-12.0,2015,0,1464.8616,1457.8212,0.3,0.5
62952,10.0,2015,0,1457.0986,1616.6705,0.5,0.6
62953,-14.0,2015,0,1490.8329999999999,1686.5518,0.7,0.7
62954,5.0,2015,0,1467.0745,1468.2207,0.7,0.3
62955,-4.0,2015,0,1679.3870000000002,1773.1761,0.8,0.9
62956,-12.0,2015,0,1288.5741,1695.2881,0.1,0.8
62957,14.0,2015,0,1534.4708,1430.662,0.5,0.5
62958,13.0,2015,0,1474.3484,1463.5061,0.5,0.2
62959,4.0,2015,0,1453.5896,1554.4697,0.2,0.6
62960,4.0,2015,0,1608.865,1424.0077,0.7,0.3
62961,-21.0,2015,0,1343.5859,1507.8358,0.3,0.4
62962,-2.0,2015,0,1253.193,1471.7891,0.1,0.8
62963,-4.0,2015,0,1619.0426,1672.9174,0.5,0.7
62964,-4.0,2015,0,1616.4795,1557.1041,0.7,0.5
62965,13.0,2015,0,1489.1028,1317.4423,0.5,0.5
62966,-14.0,2015,0,1315.0464,1527.6128,0.2,0.6
62967,24.0,2015,0,1448.3344,1469.8457,0.3,0.6
62968,-7.0,2015,0,1567.4626,1610.5389,0.5,0.8
62969,26.0,2015,0,1664.8707,1482.0967,0.7,0.6
62970,1.0,2015,0,1779.6458,1490.3970000000002,1.0,0.5
62971,-6.0,2015,0,1422.3337,1521.0076,0.3,0.4
62972,14.0,2015,0,1492.5874,1250.2303,0.5,0.1
62973,30.0,2015,0,1698.0181,1425.4363,0.8,0.4
62974,5.0,2015,0,1474.7517,1535.7175,0.8,0.6
62975,-13.0,2015,0,1306.9417,1285.8441,0.2,0.1
62976,6.0,2015,0,1548.1249,1456.2162,0.6,0.6
62977,19.0,2015,0,1455.7249,1461.9639,0.2,0.3
62978,-9.0,2015,0,1482.1296,1459.9344,0.5,0.3
62979,8.0,2015,0,1578.1235,1606.121,0.6,0.6
62980,-30.0,2015,0,1330.4142,1611.6093,0.3,0.4
62981,-13.0,2015,0,1557.2172,1780.2385,0.5,0.9
62982,-15.0,2015,0,1421.9049,1680.3507,0.3,0.8
62983,-1.0,2015,0,1529.6567,1467.6959,0.6,0.4
62984,9.0,2015,0,1621.5612,1528.7781,0.5,0.4
62985,32.0,2015,0,1603.9235,1480.8125,0.5,0.8
62986,-7.0,2015,0,1474.3682,1303.9574,0.4,0.2
62987,2.0,2015,0,1489.8042,1539.6965,0.5,0.5
62988,1.0,2015,0,1452.8798,1476.8181,0.6,0.6
62989,-9.0,2015,0,1584.9542,1495.0571,0.6,0.5
62990,1.0,2015,0,1451.1337,1313.9576,0.3,0.5
62991,-28.0,2015,0,1320.4623,1687.1991,0.3,0.9
62992,10.0,2015,0,1247.7606,1312.5758,0.1,0.6
62993,-6.0,2015,0,1414.5632,1535.7163,0.3,0.4
62994,-3.0,2015,0,1599.2903,1620.7844,0.5,0.8
62995,5.0,2015,0,1670.1493,1551.4613,0.7,0.6
62996,15.0,2015,0,1701.5494,1787.6008,0.9,0.9
62997,23.0,2015,0,1466.5551,1473.8291,0.3,0.6
62998,10.0,2015,0,1472.3794,1625.7427,0.8,0.6
62999,-25.0,2015,0,1591.9996,1714.3301,0.5,0.9
63000,5.0,2015,0,1407.4216,1288.8284,0.3,0.2
63001,3.0,2015,0,1524.5966,1774.8202,0.4,0.8
63002,27.0,2015,0,1612.3566,1493.7844,0.5,0.6
63003,5.0,2015,0,1693.2736,1314.3878,0.9,0.3
63004,5.0,2015,0,1461.394,1452.5155,0.5,0.3
63005,-29.0,2015,0,1303.5011,1512.2498,0.5,0.5
63006,25.0,2015,0,1613.2504,1286.1777,0.6,0.2
63007,12.0,2015,0,1542.8579,1410.0723,0.5,0.4
